lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,DNF,7,469,52,3,[156; 157],14,0.087637,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
5,1,DNF,8,469,52,3,[156; 157],14,0.080175,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
5,1,DNF,9,469,52,3,[156; 157],14,0.095046,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; '1.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
5,2,CNF,0,468,53,58,[8; 9],14,1.168056,0.735849,6,[X2 >= 1.650000 OR X4 < 211.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3446601941747573; 'recall': 0.5338345864661654; 'f1-score': 0.4188790560471977; 'support': 133}; '1.0': {'precision': 0.7633587786259542; 'recall': 0.5970149253731343; 'f1-score': 0.6700167504187605; 'support': 335}; 'accuracy': 0.5790598290598291; 'macro avg': {'precision': 0.5540094864003557; 'recall': 0.5654247559196499; 'f1-score': 0.5444479032329791; 'support': 468}; 'weighted avg': {'precision': 0.644369650993456; 'recall': 0.5790598290598291; 'f1-score': 0.5986464227447909; 'support': 468}},{'0.0': {'precision': 0.5238095238095238; 'recall': 0.7333333333333333; 'f1-score': 0.611111111111111; 'support': 15}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6994047619047619; 'recall': 0.7350877192982456; 'f1-score': 0.7055555555555555; 'support': 53}; 'weighted avg': {'precision': 0.7756064690026955; 'recall': 0.7358490566037735; 'f1-score': 0.7465408805031446; 'support': 53}}
5,2,CNF,1,469,52,58,[8; 9],14,1.251974,0.519231,7,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X9 < 0.895000] AND [X4 < 211.500000 OR X5 < 61.500000],{'0.0': {'precision': 0.06666666666666667; 'recall': 0.04477611940298507; 'f1-score': 0.05357142857142856; 'support': 134}; '1.0': {'precision': 0.662269129287599; 'recall': 0.7492537313432835; 'f1-score': 0.7030812324929973; 'support': 335}; 'accuracy': 0.5479744136460555; 'macro avg': {'precision': 0.3644678979771328; 'recall': 0.3970149253731343; 'f1-score': 0.37832633053221293; 'support': 469}; 'weighted avg': {'precision': 0.4920969971101897; 'recall': 0.5479744136460555; 'f1-score': 0.5175070028011205; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.6585365853658537; 'recall': 0.7105263157894737; 'f1-score': 0.6835443037974684; 'support': 38}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.32926829268292684; 'recall': 0.35526315789473684; 'f1-score': 0.3417721518987342; 'support': 52}; 'weighted avg': {'precision': 0.4812382739212008; 'recall': 0.5192307692307693; 'f1-score': 0.4995131450827654; 'support': 52}}
5,2,CNF,2,469,52,58,[8; 9],14,1.203882,0.615385,7,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X4 < 211.500000],{'0.0': {'precision': 0.2; 'recall': 0.14925373134328357; 'f1-score': 0.17094017094017094; 'support': 134}; '1.0': {'precision': 0.6910569105691057; 'recall': 0.7611940298507462; 'f1-score': 0.7244318181818181; 'support': 335}; 'accuracy': 0.5863539445628998; 'macro avg': {'precision': 0.44552845528455287; 'recall': 0.4552238805970149; 'f1-score': 0.44768599456099456; 'support': 469}; 'weighted avg': {'precision': 0.5507549361207899; 'recall': 0.5863539445628998; 'f1-score': 0.5662913475413475; 'support': 469}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.2857142857142857; 'f1-score': 0.2857142857142857; 'support': 14}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7368421052631579; 'f1-score': 0.7368421052631579; 'support': 38}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5112781954887218; 'recall': 0.5112781954887218; 'f1-score': 0.5112781954887218; 'support': 52}; 'weighted avg': {'precision': 0.6153846153846154; 'recall': 0.6153846153846154; 'f1-score': 0.6153846153846154; 'support': 52}}
5,2,CNF,3,469,52,58,[8; 9],14,1.185164,0.673077,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X3 >= 1.250000 OR X6 < 59.500000],{'0.0': {'precision': 0.3916083916083916; 'recall': 0.42105263157894735; 'f1-score': 0.40579710144927533; 'support': 133}; '1.0': {'precision': 0.7638036809815951; 'recall': 0.7410714285714286; 'f1-score': 0.7522658610271904; 'support': 336}; 'accuracy': 0.650319829424307; 'macro avg': {'precision': 0.5777060362949934; 'recall': 0.581062030075188; 'f1-score': 0.5790314812382329; 'support': 469}; 'weighted avg': {'precision': 0.658255763099642; 'recall': 0.650319829424307; 'f1-score': 0.654013526221513; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.4; 'f1-score': 0.4137931034482759; 'support': 15}; '1.0': {'precision': 0.7631578947368421; 'recall': 0.7837837837837838; 'f1-score': 0.7733333333333334; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5958646616541353; 'recall': 0.5918918918918918; 'f1-score': 0.5935632183908046; 'support': 52}; 'weighted avg': {'precision': 0.6666425679583574; 'recall': 0.6730769230769231; 'f1-score': 0.6696198054818745; 'support': 52}}
5,2,CNF,4,469,52,58,[8; 9],14,1.193378,0.615385,6,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X3 >= 1.250000 OR X6 < 59.500000],{'0.0': {'precision': 0.2882882882882883; 'recall': 0.24060150375939848; 'f1-score': 0.26229508196721313; 'support': 133}; '1.0': {'precision': 0.7178770949720671; 'recall': 0.7648809523809523; 'f1-score': 0.7406340057636889; 'support': 336}; 'accuracy': 0.6162046908315565; 'macro avg': {'precision': 0.5030826916301777; 'recall': 0.5027412280701754; 'f1-score': 0.501464543865451; 'support': 469}; 'weighted avg': {'precision': 0.5960534035244284; 'recall': 0.6162046908315565; 'f1-score': 0.6049856542393152; 'support': 469}},{'0.0': {'precision': 0.3076923076923077; 'recall': 0.26666666666666666; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.717948717948718; 'recall': 0.7567567567567568; 'f1-score': 0.736842105263158; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.5128205128205128; 'recall': 0.5117117117117117; 'f1-score': 0.5112781954887219; 'support': 52}; 'weighted avg': {'precision': 0.5996055226824458; 'recall': 0.6153846153846154; 'f1-score': 0.6067090803932911; 'support': 52}}
5,2,CNF,5,469,52,58,[8; 9],14,1.158729,0.634615,9,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3225806451612903; 'recall': 0.15037593984962405; 'f1-score': 0.20512820512820512; 'support': 133}; '1.0': {'precision': 0.7223587223587223; 'recall': 0.875; 'f1-score': 0.791386271870794; 'support': 336}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.5224696837600064; 'recall': 0.512687969924812; 'f1-score': 0.49825723849949954; 'support': 469}; 'weighted avg': {'precision': 0.6089888198698984; 'recall': 0.6695095948827292; 'f1-score': 0.6251339842870748; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.8918918918918919; 'f1-score': 0.7764705882352941; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.34375; 'recall': 0.44594594594594594; 'f1-score': 0.38823529411764707; 'support': 52}; 'weighted avg': {'precision': 0.4891826923076923; 'recall': 0.6346153846153846; 'f1-score': 0.5524886877828055; 'support': 52}}
5,2,CNF,6,469,52,58,[8; 9],14,1.207118,0.673077,7,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [X2 < 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.3888888888888889; 'recall': 0.15789473684210525; 'f1-score': 0.2245989304812834; 'support': 133}; '1.0': {'precision': 0.7301204819277108; 'recall': 0.9017857142857143; 'f1-score': 0.8069241011984022; 'support': 336}; 'accuracy': 0.6908315565031983; 'macro avg': {'precision': 0.5595046854082999; 'recall': 0.5298402255639098; 'f1-score': 0.5157615158398428; 'support': 469}; 'weighted avg': {'precision': 0.6333533137525225; 'recall': 0.6908315565031983; 'f1-score': 0.6417871124875775; 'support': 469}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.19047619047619044; 'support': 15}; '1.0': {'precision': 0.717391304347826; 'recall': 0.8918918918918919; 'f1-score': 0.7951807228915664; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.5253623188405797; 'recall': 0.5126126126126126; 'f1-score': 0.4928284566838784; 'support': 52}; 'weighted avg': {'precision': 0.6066053511705685; 'recall': 0.6730769230769231; 'f1-score': 0.6207467231563618; 'support': 52}}
5,2,CNF,7,469,52,58,[8; 9],14,1.191244,0.653846,8,[X1 OR X2 >= 1.650000 OR X6 >= 59.500000] AND [(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.48554913294797686; 'recall': 0.631578947368421; 'f1-score': 0.5490196078431372; 'support': 133}; '1.0': {'precision': 0.8344594594594594; 'recall': 0.7351190476190477; 'f1-score': 0.7816455696202531; 'support': 336}; 'accuracy': 0.7057569296375267; 'macro avg': {'precision': 0.6600042962037181; 'recall': 0.6833489974937343; 'f1-score': 0.6653325887316952; 'support': 469}; 'weighted avg': {'precision': 0.7355147400009794; 'recall': 0.7057569296375267; 'f1-score': 0.7156770132953993; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.6; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8064516129032258; 'recall': 0.6756756756756757; 'f1-score': 0.7352941176470588; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.6175115207373272; 'recall': 0.6378378378378378; 'f1-score': 0.6176470588235294; 'support': 52}; 'weighted avg': {'precision': 0.6974477135767458; 'recall': 0.6538461538461539; 'f1-score': 0.667420814479638; 'support': 52}}
5,2,CNF,8,469,52,58,[8; 9],14,1.145633,0.711538,6,[X2 >= 1.650000 OR X5 >= 61.500000 OR X9 >= 0.895000] AND [X3 >= 1.250000 OR X4 < 211.500000 OR X5 >= 61.500000],{'0.0': {'precision': 0.3111111111111111; 'recall': 0.3157894736842105; 'f1-score': 0.31343283582089554; 'support': 133}; '1.0': {'precision': 0.7275449101796407; 'recall': 0.7232142857142857; 'f1-score': 0.7253731343283581; 'support': 336}; 'accuracy': 0.6076759061833689; 'macro avg': {'precision': 0.5193280106453759; 'recall': 0.5195018796992481; 'f1-score': 0.5194029850746269; 'support': 469}; 'weighted avg': {'precision': 0.6094517432796099; 'recall': 0.6076759061833689; 'f1-score': 0.608554243706839; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.3333333333333333; 'f1-score': 0.4; 'support': 15}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8648648648648649; 'f1-score': 0.810126582278481; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6309523809523809; 'recall': 0.5990990990990991; 'f1-score': 0.6050632911392405; 'support': 52}; 'weighted avg': {'precision': 0.6863553113553114; 'recall': 0.7115384615384616; 'f1-score': 0.6918208373904577; 'support': 52}}
5,2,CNF,9,469,52,58,[8; 9],14,1.197192,0.711538,9,[(NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [X1 OR X3 >= 1.250000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4878048780487805; 'recall': 0.6015037593984962; 'f1-score': 0.5387205387205387; 'support': 133}; '1.0': {'precision': 0.8262295081967214; 'recall': 0.75; 'f1-score': 0.7862714508580344; 'support': 336}; 'accuracy': 0.7078891257995735; 'macro avg': {'precision': 0.6570171931227509; 'recall': 0.6757518796992481; 'f1-score': 0.6624959947892866; 'support': 469}; 'weighted avg': {'precision': 0.7302583444234246; 'recall': 0.7078891257995735; 'f1-score': 0.7160704459235208; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.6666666666666666; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.84375; 'recall': 0.7297297297297297; 'f1-score': 0.7826086956521738; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.671875; 'recall': 0.6981981981981982; 'f1-score': 0.6770186335403727; 'support': 52}; 'weighted avg': {'precision': 0.7445913461538461; 'recall': 0.7115384615384616; 'f1-score': 0.7216913521261348; 'support': 52}}
5,2,CNF,0,468,53,29,[16; 17],14,0.623649,0.660377,6,[X1 OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000] AND [X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.41739130434782606; 'recall': 0.3609022556390977; 'f1-score': 0.3870967741935483; 'support': 133}; '1.0': {'precision': 0.7592067988668555; 'recall': 0.8; 'f1-score': 0.7790697674418605; 'support': 335}; 'accuracy': 0.6752136752136753; 'macro avg': {'precision': 0.5882990516073408; 'recall': 0.5804511278195489; 'f1-score': 0.5830832708177044; 'support': 468}; 'weighted avg': {'precision': 0.6620669254244818; 'recall': 0.6752136752136753; 'f1-score': 0.6676757330358231; 'support': 468}},{'0.0': {'precision': 0.3333333333333333; 'recall': 0.2; 'f1-score': 0.25; 'support': 15}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.5303030303030303; 'recall': 0.5210526315789473; 'f1-score': 0.5152439024390244; 'support': 53}; 'weighted avg': {'precision': 0.6157804459691253; 'recall': 0.660377358490566; 'f1-score': 0.6303497468936953; 'support': 53}}
5,2,CNF,1,469,52,29,[16; 17],14,0.641125,0.750000,8,[X3 >= 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X4 >= 211.500000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.5746268656716418; 'f1-score': 0.5347222222222222; 'support': 134}; '1.0': {'precision': 0.819047619047619; 'recall': 0.7701492537313432; 'f1-score': 0.7938461538461538; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6595238095238095; 'recall': 0.6723880597014925; 'f1-score': 0.664284188034188; 'support': 469}; 'weighted avg': {'precision': 0.727891156462585; 'recall': 0.7142857142857143; 'f1-score': 0.7198107448107448; 'support': 469}},{'0.0': {'precision': 0.5333333333333333; 'recall': 0.5714285714285714; 'f1-score': 0.5517241379310344; 'support': 14}; '1.0': {'precision': 0.8378378378378378; 'recall': 0.8157894736842105; 'f1-score': 0.8266666666666665; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6855855855855856; 'recall': 0.6936090225563909; 'f1-score': 0.6891954022988505; 'support': 52}; 'weighted avg': {'precision': 0.7558558558558559; 'recall': 0.75; 'f1-score': 0.7526436781609195; 'support': 52}}
5,2,CNF,2,469,52,29,[16; 17],14,0.652586,0.750000,8,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X9 < 0.895000] AND [X2 >= 1.650000 OR X5 >= 61.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.3225806451612903; 'recall': 0.14925373134328357; 'f1-score': 0.2040816326530612; 'support': 134}; '1.0': {'precision': 0.7199017199017199; 'recall': 0.8746268656716418; 'f1-score': 0.7897574123989218; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5212411825315051; 'recall': 0.5119402985074627; 'f1-score': 0.49691952252599153; 'support': 469}; 'weighted avg': {'precision': 0.6063814128330258; 'recall': 0.6673773987206824; 'f1-score': 0.6224214753286759; 'support': 469}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.35714285714285715; 'f1-score': 0.43478260869565216; 'support': 14}; '1.0': {'precision': 0.7906976744186046; 'recall': 0.8947368421052632; 'f1-score': 0.8395061728395061; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.67312661498708; 'recall': 0.6259398496240601; 'f1-score': 0.6371443907675791; 'support': 52}; 'weighted avg': {'precision': 0.7273901808785529; 'recall': 0.75; 'f1-score': 0.7305421363392378; 'support': 52}}
5,2,CNF,3,469,52,29,[16; 17],14,0.629264,0.711538,10,[(NOT X1) OR X2 >= 1.650000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 < 211.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.5048543689320388; 'recall': 0.39097744360902253; 'f1-score': 0.4406779661016949; 'support': 133}; '1.0': {'precision': 0.7786885245901639; 'recall': 0.8482142857142857; 'f1-score': 0.811965811965812; 'support': 336}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6417714467611013; 'recall': 0.6195958646616542; 'f1-score': 0.6263218890337534; 'support': 469}; 'weighted avg': {'precision': 0.7010340625378598; 'recall': 0.7185501066098081; 'f1-score': 0.7066752288103161; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.775; 'recall': 0.8378378378378378; 'f1-score': 0.8051948051948051; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6375; 'recall': 0.6189189189189189; 'f1-score': 0.6248196248196248; 'support': 52}; 'weighted avg': {'precision': 0.6956730769230769; 'recall': 0.7115384615384616; 'f1-score': 0.7011322011322011; 'support': 52}}
5,2,CNF,4,469,52,29,[16; 17],14,0.588293,0.576923,7,[X1 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000] AND [(NOT X1) OR X4 < 211.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.3283582089552239; 'recall': 0.3308270676691729; 'f1-score': 0.3295880149812734; 'support': 133}; '1.0': {'precision': 0.7343283582089553; 'recall': 0.7321428571428571; 'f1-score': 0.7332339791356186; 'support': 336}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.5313432835820896; 'recall': 0.531484962406015; 'f1-score': 0.531410997058446; 'support': 469}; 'weighted avg': {'precision': 0.6192024949877478; 'recall': 0.6183368869936035; 'f1-score': 0.6187672131814013; 'support': 469}},{'0.0': {'precision': 0.26666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.26666666666666666; 'support': 15}; '1.0': {'precision': 0.7027027027027027; 'recall': 0.7027027027027027; 'f1-score': 0.7027027027027027; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.48468468468468473; 'recall': 0.48468468468468473; 'f1-score': 0.48468468468468473; 'support': 52}; 'weighted avg': {'precision': 0.5769230769230769; 'recall': 0.5769230769230769; 'f1-score': 0.5769230769230769; 'support': 52}}
