lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,1,DNF,2,470,52,3,[156; 157],14,0.092539,0.730769,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; '1.0': {'precision': 0.7127659574468085; 'recall': 1.0; 'f1-score': 0.8322981366459626; 'support': 335}; 'accuracy': 0.7127659574468085; 'macro avg': {'precision': 0.35638297872340424; 'recall': 0.5; 'f1-score': 0.4161490683229813; 'support': 470}; 'weighted avg': {'precision': 0.5080353100950656; 'recall': 0.7127659574468085; 'f1-score': 0.5932337782476543; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; '1.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
10,1,DNF,3,470,52,3,[156; 157],14,0.086557,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,4,470,52,3,[156; 157],14,0.092678,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,5,470,52,3,[156; 157],14,0.099506,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,6,470,52,3,[156; 157],14,0.092097,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,7,470,52,3,[156; 157],14,0.095056,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,8,470,52,3,[156; 157],14,0.098240,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,1,DNF,9,470,52,3,[156; 157],14,0.091533,0.711538,0,[],{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; '1.0': {'precision': 0.7148936170212766; 'recall': 1.0; 'f1-score': 0.8337468982630273; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.3574468085106383; 'recall': 0.5; 'f1-score': 0.41687344913151364; 'support': 470}; 'weighted avg': {'precision': 0.5110728836577637; 'recall': 0.7148936170212766; 'f1-score': 0.5960403357795259; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
10,2,CNF,0,469,53,58,[8; 9],14,1.263111,0.698113,8,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X4 < 211.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3389830508474576; 'recall': 0.14925373134328357; 'f1-score': 0.20725388601036268; 'support': 134}; '1.0': {'precision': 0.7219512195121951; 'recall': 0.8835820895522388; 'f1-score': 0.7946308724832215; 'support': 335}; 'accuracy': 0.673773987206823; 'macro avg': {'precision': 0.5304671351798264; 'recall': 0.5164179104477612; 'f1-score': 0.5009423792467921; 'support': 469}; 'weighted avg': {'precision': 0.6125317427508415; 'recall': 0.673773987206823; 'f1-score': 0.6268088763481189; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5838509316770186; 'recall': 0.5473684210526316; 'f1-score': 0.5411255411255411; 'support': 53}; 'weighted avg': {'precision': 0.6512363764209539; 'recall': 0.6981132075471698; 'f1-score': 0.6576002613738463; 'support': 53}}
10,2,CNF,1,469,53,58,[8; 9],14,1.328331,0.641509,9,[X2 >= 1.650000 OR X4 < 211.500000 OR X6 >= 59.500000 OR X9 < 0.895000] AND [(NOT X1) OR X2 >= 1.650000 OR X2 < 1.650000 OR X6 >= 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.3170731707317073; 'recall': 0.09701492537313433; 'f1-score': 0.14857142857142858; 'support': 134}; '1.0': {'precision': 0.7172897196261683; 'recall': 0.9164179104477612; 'f1-score': 0.8047182175622544; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5171814451789378; 'recall': 0.5067164179104477; 'f1-score': 0.47664482306684147; 'support': 469}; 'weighted avg': {'precision': 0.6029421342277509; 'recall': 0.6823027718550106; 'f1-score': 0.6172477064220183; 'support': 469}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6938775510204082; 'recall': 0.8947368421052632; 'f1-score': 0.7816091954022989; 'support': 38}; 'accuracy': 0.6415094339622641; 'macro avg': {'precision': 0.3469387755102041; 'recall': 0.4473684210526316; 'f1-score': 0.39080459770114945; 'support': 53}; 'weighted avg': {'precision': 0.4974971120523681; 'recall': 0.6415094339622641; 'f1-score': 0.5603990457601389; 'support': 53}}
10,2,CNF,2,470,52,58,[8; 9],14,1.323281,0.480769,8,[(NOT X1) OR X9 >= 0.895000] AND [X1 OR (NOT X1) OR X2 >= 1.650000 OR X3 >= 1.250000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.1357142857142857; 'recall': 0.14074074074074075; 'f1-score': 0.13818181818181818; 'support': 135}; '1.0': {'precision': 0.6484848484848484; 'recall': 0.6388059701492538; 'f1-score': 0.6436090225563909; 'support': 335}; 'accuracy': 0.4957446808510638; 'macro avg': {'precision': 0.39209956709956706; 'recall': 0.38977335544499725; 'f1-score': 0.3908954203691045; 'support': 470}; 'weighted avg': {'precision': 0.5011996868379847; 'recall': 0.4957446808510639; 'f1-score': 0.4984331234275242; 'support': 470}},{'0.0': {'precision': 0.15789473684210525; 'recall': 0.21428571428571427; 'f1-score': 0.18181818181818182; 'support': 14}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.5789473684210527; 'f1-score': 0.619718309859155; 'support': 38}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.4122807017543859; 'recall': 0.3966165413533835; 'f1-score': 0.40076824583866844; 'support': 52}; 'weighted avg': {'precision': 0.529689608636977; 'recall': 0.4807692307692308; 'f1-score': 0.5018221215404315; 'support': 52}}
10,2,CNF,3,470,52,58,[8; 9],14,1.345720,0.576923,8,[(NOT X1) OR X3 >= 1.250000 OR X6 < 59.500000] AND [X1 OR X2 >= 1.650000 OR X5 >= 61.500000 OR X6 >= 59.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.2564102564102564; 'recall': 0.14925373134328357; 'f1-score': 0.18867924528301888; 'support': 134}; '1.0': {'precision': 0.7091836734693877; 'recall': 0.8273809523809523; 'f1-score': 0.7637362637362636; 'support': 336}; 'accuracy': 0.6340425531914894; 'macro avg': {'precision': 0.48279696493982205; 'recall': 0.48831734186211795; 'f1-score': 0.47620775450964126; 'support': 470}; 'weighted avg': {'precision': 0.5800950822227418; 'recall': 0.6340425531914894; 'f1-score': 0.59978383719853; 'support': 470}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
10,2,CNF,4,470,52,58,[8; 9],14,1.523607,0.615385,9,[X5 >= 61.500000 OR X9 < 0.895000] AND [X1 OR X2 >= 1.650000 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X4 < 211.500000 OR X5 >= 61.500000 OR X6 >= 59.500000],{'0.0': {'precision': 0.4419642857142857; 'recall': 0.7388059701492538; 'f1-score': 0.5530726256983239; 'support': 134}; '1.0': {'precision': 0.8577235772357723; 'recall': 0.6279761904761905; 'f1-score': 0.7250859106529209; 'support': 336}; 'accuracy': 0.6595744680851063; 'macro avg': {'precision': 0.6498439314750291; 'recall': 0.6833910803127221; 'f1-score': 0.6390792681756224; 'support': 470}; 'weighted avg': {'precision': 0.7391879494402847; 'recall': 0.6595744680851063; 'f1-score': 0.6760438251552273; 'support': 470}},{'0.0': {'precision': 0.4; 'recall': 0.6666666666666666; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.8148148148148148; 'recall': 0.5945945945945946; 'f1-score': 0.6875; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6074074074074074; 'recall': 0.6306306306306306; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6951566951566951; 'recall': 0.6153846153846154; 'f1-score': 0.6334134615384616; 'support': 52}}
10,2,CNF,5,470,52,58,[8; 9],14,1.415449,0.615385,5,[X2 < 1.650000 OR X3 >= 1.250000 OR X6 >= 59.500000] AND [X2 >= 1.650000 OR X4 >= 211.500000],{'0.0': {'precision': 0.44541484716157204; 'recall': 0.7611940298507462; 'f1-score': 0.5619834710743802; 'support': 134}; '1.0': {'precision': 0.8672199170124482; 'recall': 0.6220238095238095; 'f1-score': 0.7244367417677643; 'support': 336}; 'accuracy': 0.6617021276595745; 'macro avg': {'precision': 0.6563173820870101; 'recall': 0.6916089196872779; 'f1-score': 0.6432101064210722; 'support': 470}; 'weighted avg': {'precision': 0.746960599225177; 'recall': 0.6617021276595745; 'f1-score': 0.6781202773573102; 'support': 470}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
10,2,CNF,6,470,52,58,[8; 9],14,1.311364,0.538462,5,[X5 < 61.500000 OR X9 < 0.895000] AND [X1 OR X4 >= 211.500000 OR X9 >= 0.895000],{'0.0': {'precision': 0.16; 'recall': 0.08955223880597014; 'f1-score': 0.11483253588516747; 'support': 134}; '1.0': {'precision': 0.6911392405063291; 'recall': 0.8125; 'f1-score': 0.746922024623803; 'support': 336}; 'accuracy': 0.6063829787234043; 'macro avg': {'precision': 0.4255696202531646; 'recall': 0.4510261194029851; 'f1-score': 0.43087728025448524; 'support': 470}; 'weighted avg': {'precision': 0.5397080527875034; 'recall': 0.6063829787234043; 'f1-score': 0.5667092767706601; 'support': 470}},{'0.0': {'precision': 0.09090909090909091; 'recall': 0.06666666666666667; 'f1-score': 0.07692307692307691; 'support': 15}; '1.0': {'precision': 0.6585365853658537; 'recall': 0.7297297297297297; 'f1-score': 0.6923076923076923; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.3747228381374723; 'recall': 0.3981981981981982; 'f1-score': 0.3846153846153846; 'support': 52}; 'weighted avg': {'precision': 0.4947978850417875; 'recall': 0.5384615384615384; 'f1-score': 0.514792899408284; 'support': 52}}
10,2,CNF,7,470,52,58,[8; 9],14,1.323091,0.653846,8,[(NOT X1) OR X2 >= 1.650000 OR X9 < 0.895000] AND [(NOT X1) OR X3 < 1.250000 OR X4 >= 211.500000 OR X5 >= 61.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.44805194805194803; 'recall': 0.5149253731343284; 'f1-score': 0.4791666666666667; 'support': 134}; '1.0': {'precision': 0.7943037974683544; 'recall': 0.7470238095238095; 'f1-score': 0.7699386503067485; 'support': 336}; 'accuracy': 0.6808510638297872; 'macro avg': {'precision': 0.6211778727601512; 'recall': 0.630974591329069; 'f1-score': 0.6245526584867076; 'support': 470}; 'weighted avg': {'precision': 0.6955851850815491; 'recall': 0.6808510638297872; 'f1-score': 0.6870377017795762; 'support': 470}},{'0.0': {'precision': 0.4117647058823529; 'recall': 0.4666666666666667; 'f1-score': 0.43749999999999994; 'support': 15}; '1.0': {'precision': 0.7714285714285715; 'recall': 0.7297297297297297; 'f1-score': 0.75; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5915966386554622; 'recall': 0.5981981981981982; 'f1-score': 0.59375; 'support': 52}; 'weighted avg': {'precision': 0.6676793794440853; 'recall': 0.6538461538461539; 'f1-score': 0.6598557692307693; 'support': 52}}
10,2,CNF,8,470,52,58,[8; 9],14,1.337574,0.769231,6,[X2 >= 1.650000 OR X4 >= 211.500000 OR X9 < 0.895000] AND [X1 OR (NOT X1) OR X9 >= 0.895000],{'0.0': {'precision': 0.5; 'recall': 0.582089552238806; 'f1-score': 0.5379310344827586; 'support': 134}; '1.0': {'precision': 0.821656050955414; 'recall': 0.7678571428571429; 'f1-score': 0.793846153846154; 'support': 336}; 'accuracy': 0.7148936170212766; 'macro avg': {'precision': 0.660828025477707; 'recall': 0.6749733475479744; 'f1-score': 0.6658885941644563; 'support': 470}; 'weighted avg': {'precision': 0.729949857704296; 'recall': 0.7148936170212766; 'f1-score': 0.7208831198148881; 'support': 470}},{'0.0': {'precision': 0.6153846153846154; 'recall': 0.5333333333333333; 'f1-score': 0.5714285714285715; 'support': 15}; '1.0': {'precision': 0.8205128205128205; 'recall': 0.8648648648648649; 'f1-score': 0.8421052631578947; 'support': 37}; 'accuracy': 0.7692307692307693; 'macro avg': {'precision': 0.717948717948718; 'recall': 0.6990990990990991; 'f1-score': 0.7067669172932332; 'support': 52}; 'weighted avg': {'precision': 0.7613412228796844; 'recall': 0.7692307692307693; 'f1-score': 0.7640254482359746; 'support': 52}}
10,2,CNF,9,470,52,58,[8; 9],14,1.468434,0.711538,8,[X1 OR X3 >= 1.250000 OR X4 >= 211.500000 OR X9 >= 0.895000] AND [(NOT X1) OR X5 >= 61.500000 OR X6 < 59.500000 OR X9 < 0.895000],{'0.0': {'precision': 0.4; 'recall': 0.11940298507462686; 'f1-score': 0.1839080459770115; 'support': 134}; '1.0': {'precision': 0.7255813953488373; 'recall': 0.9285714285714286; 'f1-score': 0.8146214099216711; 'support': 336}; 'accuracy': 0.6978723404255319; 'macro avg': {'precision': 0.5627906976744186; 'recall': 0.5239872068230277; 'f1-score': 0.4992647279493413; 'support': 470}; 'weighted avg': {'precision': 0.6327560613557646; 'recall': 0.6978723404255319; 'f1-score': 0.6348010040310661; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.2; 'f1-score': 0.28571428571428575; 'support': 15}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.918918918918919; 'f1-score': 0.8192771084337348; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6195652173913043; 'recall': 0.5594594594594595; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6701505016722407; 'recall': 0.7115384615384616; 'f1-score': 0.6653647557262014; 'support': 52}}
