lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,2,DNF,9,461,51,14,[32; 33],540,1.093297,0.901961,6,[X0 >= 17.068000 AND X1 >= 16.840000 AND X10 >= 0.280200 AND X20 >= 14.970000] OR [X0 >= 14.058000 AND X16 >= 0.016980],{'0.0': {'precision': 0.8862876254180602; 'recall': 0.9137931034482759; 'f1-score': 0.8998302207130731; 'support': 290}; '1.0': {'precision': 0.845679012345679; 'recall': 0.8011695906432749; 'f1-score': 0.8228228228228228; 'support': 171}; 'accuracy': 0.8720173535791758; 'macro avg': {'precision': 0.8659833188818695; 'recall': 0.8574813470457754; 'f1-score': 0.861326521767948; 'support': 461}; 'weighted avg': {'precision': 0.8712245606992376; 'recall': 0.8720173535791758; 'f1-score': 0.8712656544674489; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
10,2,DNF,0,460,52,7,[65; 66],540,1.349939,0.961538,8,[X1 >= 14.078000 AND X7 >= 0.048318 AND X22 >= 97.660000 AND X23 >= 781.180000 AND X27 >= 0.083914] OR [X1 >= 21.272000 AND X2 >= 73.292000 AND X23 >= 686.500000],{'0.0': {'precision': 0.9515570934256056; 'recall': 0.9515570934256056; 'f1-score': 0.9515570934256056; 'support': 289}; '1.0': {'precision': 0.9181286549707602; 'recall': 0.9181286549707602; 'f1-score': 0.9181286549707602; 'support': 171}; 'accuracy': 0.9391304347826087; 'macro avg': {'precision': 0.9348428741981829; 'recall': 0.9348428741981829; 'f1-score': 0.9348428741981829; 'support': 460}; 'weighted avg': {'precision': 0.9391304347826087; 'recall': 0.9391304347826087; 'f1-score': 0.9391304347826087; 'support': 460}},{'0.0': {'precision': 0.9696969696969697; 'recall': 0.9696969696969697; 'f1-score': 0.9696969696969697; 'support': 33}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9585326953748006; 'recall': 0.9585326953748006; 'f1-score': 0.9585326953748006; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
10,2,DNF,1,460,52,7,[65; 66],540,0.984102,0.846154,9,[X4 < 0.114820 AND X7 >= 0.022788 AND X8 >= 0.149580 AND X14 >= 0.004871 AND X18 < 0.021978 AND X21 >= 21.988000] OR [X1 >= 18.840000 AND X22 >= 105.740000 AND X23 >= 781.180000],{'0.0': {'precision': 0.9021739130434783; 'recall': 0.8615916955017301; 'f1-score': 0.88141592920354; 'support': 289}; '1.0': {'precision': 0.782608695652174; 'recall': 0.8421052631578947; 'f1-score': 0.8112676056338028; 'support': 171}; 'accuracy': 0.8543478260869565; 'macro avg': {'precision': 0.8423913043478262; 'recall': 0.8518484793298124; 'f1-score': 0.8463417674186714; 'support': 460}; 'weighted avg': {'precision': 0.8577268431001891; 'recall': 0.8543478260869565; 'f1-score': 0.8553390523982681; 'support': 460}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.8787878787878788; 'f1-score': 0.8787878787878788; 'support': 33}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8341307814992025; 'recall': 0.8341307814992025; 'f1-score': 0.8341307814992025; 'support': 52}; 'weighted avg': {'precision': 0.8461538461538461; 'recall': 0.8461538461538461; 'f1-score': 0.8461538461538461; 'support': 52}}
10,2,DNF,2,461,51,7,[65; 66],540,1.105966,1.000000,10,[X0 >= 12.726000 AND X1 >= 14.078000 AND X27 >= 0.121800] OR [X0 < 11.366000 AND X0 >= 10.260000 AND X2 >= 81.938000 AND X4 >= 0.099338 AND X7 >= 0.033500 AND X13 >= 21.078000 AND X21 >= 20.176000],{'0.0': {'precision': 0.9042904290429042; 'recall': 0.9448275862068966; 'f1-score': 0.924114671163575; 'support': 290}; '1.0': {'precision': 0.8987341772151899; 'recall': 0.8304093567251462; 'f1-score': 0.8632218844984803; 'support': 171}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.9015123031290471; 'recall': 0.8876184714660214; 'f1-score': 0.8936682778310276; 'support': 461}; 'weighted avg': {'precision': 0.9022294332456393; 'recall': 0.9023861171366594; 'f1-score': 0.9015275420535289; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
10,2,DNF,3,461,51,7,[65; 66],540,1.158429,0.882353,9,[X21 < 30.908000 AND X21 >= 21.988000 AND X22 >= 97.660000 AND X27 >= 0.058086 AND X28 >= 0.243620] OR [X0 >= 10.260000 AND X1 >= 19.968000 AND X12 >= 1.740800 AND X27 >= 0.121800],{'0.0': {'precision': 0.931740614334471; 'recall': 0.9413793103448276; 'f1-score': 0.9365351629502573; 'support': 290}; '1.0': {'precision': 0.8988095238095238; 'recall': 0.8830409356725146; 'f1-score': 0.8908554572271385; 'support': 171}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9152750690719974; 'recall': 0.9122101230086711; 'f1-score': 0.913695310088698; 'support': 461}; 'weighted avg': {'precision': 0.9195253942048269; 'recall': 0.9197396963123644; 'f1-score': 0.9195910638642414; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
10,2,DNF,4,461,51,7,[65; 66],540,1.137343,0.862745,6,[X20 >= 14.970000 AND X26 >= 0.177180] OR [X1 >= 16.840000 AND X21 >= 20.176000 AND X22 >= 105.740000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9669117647058824; 'recall': 0.906896551724138; 'f1-score': 0.9359430604982206; 'support': 290}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 171}; 'accuracy': 0.9219088937093276; 'macro avg': {'precision': 0.9120273109243697; 'recall': 0.9271324863883847; 'f1-score': 0.9179715302491103; 'support': 461}; 'weighted avg': {'precision': 0.9261948814232852; 'recall': 0.9219088937093276; 'f1-score': 0.9226106020487722; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
10,2,DNF,5,461,51,7,[65; 66],540,1.281238,0.882353,8,[X1 >= 17.912000 AND X12 >= 1.740800 AND X23 >= 926.960000] OR [X4 >= 0.084206 AND X12 < 3.050200 AND X17 >= 0.008465 AND X22 >= 91.304000 AND X28 >= 0.256520],{'0.0': {'precision': 0.903114186851211; 'recall': 0.9; 'f1-score': 0.9015544041450777; 'support': 290}; '1.0': {'precision': 0.8313953488372093; 'recall': 0.8362573099415205; 'f1-score': 0.8338192419825073; 'support': 171}; 'accuracy': 0.8763557483731019; 'macro avg': {'precision': 0.8672547678442102; 'recall': 0.8681286549707603; 'f1-score': 0.8676868230637925; 'support': 461}; 'weighted avg': {'precision': 0.8765113206898352; 'recall': 0.8763557483731019; 'f1-score': 0.8764292138418249; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
10,2,DNF,6,461,51,7,[65; 66],540,0.982901,0.941176,9,[X8 >= 0.149580 AND X13 >= 21.078000 AND X20 >= 14.970000 AND X23 >= 544.140000] OR [X1 >= 17.912000 AND X4 >= 0.079654 AND X6 >= 0.111920 AND X21 >= 21.988000 AND X27 >= 0.083914],{'0.0': {'precision': 0.9688715953307393; 'recall': 0.8586206896551725; 'f1-score': 0.910420475319927; 'support': 290}; '1.0': {'precision': 0.7990196078431373; 'recall': 0.9532163742690059; 'f1-score': 0.8693333333333334; 'support': 171}; 'accuracy': 0.8937093275488069; 'macro avg': {'precision': 0.8839456015869382; 'recall': 0.9059185319620892; 'f1-score': 0.8898769043266301; 'support': 461}; 'weighted avg': {'precision': 0.9058679296900018; 'recall': 0.8937093275488069; 'f1-score': 0.8951799085526655; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
10,2,DNF,7,461,51,7,[65; 66],540,1.099571,0.901961,9,[X6 >= 0.061540 AND X13 >= 13.160000 AND X27 >= 0.150800] OR [X7 >= 0.022788 AND X9 < 0.061540 AND X12 >= 1.516600 AND X20 >= 12.498000 AND X21 >= 21.988000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9586206896551724; 'recall': 0.9586206896551724; 'f1-score': 0.9586206896551724; 'support': 290}; '1.0': {'precision': 0.9298245614035088; 'recall': 0.9298245614035088; 'f1-score': 0.9298245614035088; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9442226255293407; 'recall': 0.9442226255293407; 'f1-score': 0.9442226255293407; 'support': 461}; 'weighted avg': {'precision': 0.9479392624728851; 'recall': 0.9479392624728851; 'f1-score': 0.9479392624728851; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
10,2,DNF,8,461,51,7,[65; 66],540,0.941146,0.843137,8,[X0 >= 14.058000 AND X13 >= 21.078000 AND X14 >= 0.004871 AND X21 >= 21.988000] OR [X1 >= 15.656000 AND X4 >= 0.079654 AND X24 >= 0.120740 AND X26 >= 0.286600],{'0.0': {'precision': 0.9428571428571428; 'recall': 0.9103448275862069; 'f1-score': 0.9263157894736842; 'support': 290}; '1.0': {'precision': 0.856353591160221; 'recall': 0.9064327485380117; 'f1-score': 0.8806818181818181; 'support': 171}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.8996053670086819; 'recall': 0.9083887880621093; 'f1-score': 0.9034988038277512; 'support': 461}; 'weighted avg': {'precision': 0.9107701421192391; 'recall': 0.9088937093275488; 'f1-score': 0.9093886547862458; 'support': 461}},{'0.0': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8322368421052632; 'recall': 0.8322368421052632; 'f1-score': 0.8322368421052632; 'support': 51}; 'weighted avg': {'precision': 0.8431372549019608; 'recall': 0.8431372549019608; 'f1-score': 0.8431372549019608; 'support': 51}}
10,2,DNF,9,461,51,7,[65; 66],540,1.247893,0.882353,9,[X10 >= 0.369460 AND X12 >= 1.516600 AND X23 >= 686.500000 AND X26 >= 0.226700] OR [X0 >= 13.370000 AND X1 >= 19.968000 AND X7 >= 0.033500 AND X20 >= 12.498000 AND X27 >= 0.083914],{'0.0': {'precision': 0.9102564102564102; 'recall': 0.9793103448275862; 'f1-score': 0.9435215946843852; 'support': 290}; '1.0': {'precision': 0.959731543624161; 'recall': 0.8362573099415205; 'f1-score': 0.8937499999999999; 'support': 171}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9349939769402856; 'recall': 0.9077838273845533; 'f1-score': 0.9186357973421926; 'support': 461}; 'weighted avg': {'precision': 0.9286083577745997; 'recall': 0.9262472885032538; 'f1-score': 0.9250596799533009; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
10,2,DNF,0,460,52,3,[153; 154],540,1.649992,0.865385,9,[X8 >= 0.149580 AND X10 >= 0.246040 AND X21 < 26.724000 AND X23 >= 781.180000] OR [X20 >= 12.498000 AND X21 >= 26.724000 AND X22 >= 86.328000 AND X24 >= 0.102960 AND X27 >= 0.083914],{'0.0': {'precision': 0.9712230215827338; 'recall': 0.9342560553633218; 'f1-score': 0.9523809523809524; 'support': 289}; '1.0': {'precision': 0.8956043956043956; 'recall': 0.9532163742690059; 'f1-score': 0.9235127478753542; 'support': 171}; 'accuracy': 0.941304347826087; 'macro avg': {'precision': 0.9334137085935648; 'recall': 0.9437362148161639; 'f1-score': 0.9379468501281534; 'support': 460}; 'weighted avg': {'precision': 0.9431126193168733; 'recall': 0.941304347826087; 'f1-score': 0.941649511140828; 'support': 460}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.8181818181818182; 'f1-score': 0.8852459016393442; 'support': 33}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.8827751196172249; 'f1-score': 0.8612276019824628; 'support': 52}; 'weighted avg': {'precision': 0.885989010989011; 'recall': 0.8653846153846154; 'f1-score': 0.8676940672747002; 'support': 52}}
10,2,DNF,1,460,52,3,[153; 154],540,1.353617,0.923077,8,[X0 >= 10.260000 AND X1 >= 15.656000 AND X7 >= 0.048318 AND X12 >= 1.740800 AND X26 >= 0.226700] OR [X1 >= 17.912000 AND X13 >= 29.322000 AND X18 < 0.020066],{'0.0': {'precision': 0.9433333333333334; 'recall': 0.9792387543252595; 'f1-score': 0.9609507640067911; 'support': 289}; '1.0': {'precision': 0.9625; 'recall': 0.9005847953216374; 'f1-score': 0.9305135951661632; 'support': 171}; 'accuracy': 0.95; 'macro avg': {'precision': 0.9529166666666666; 'recall': 0.9399117748234485; 'f1-score': 0.9457321795864772; 'support': 460}; 'weighted avg': {'precision': 0.9504583333333333; 'recall': 0.95; 'f1-score': 0.9496360773290793; 'support': 460}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9090909090909091; 'f1-score': 0.9374999999999999; 'support': 33}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9124423963133641; 'recall': 0.9282296650717703; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9273307337823467; 'recall': 0.9230769230769231; 'f1-score': 0.9237980769230768; 'support': 52}}
10,2,DNF,2,461,51,3,[153; 154],540,2.078963,0.921569,10,[X7 >= 0.017866 AND X8 >= 0.149580 AND X18 < 0.021978 AND X21 >= 20.176000 AND X22 >= 105.740000] OR [X0 >= 10.260000 AND X6 >= 0.086212 AND X11 >= 0.780600 AND X26 >= 0.226700 AND X27 >= 0.121800],{'0.0': {'precision': 0.952054794520548; 'recall': 0.9586206896551724; 'f1-score': 0.9553264604810997; 'support': 290}; '1.0': {'precision': 0.9289940828402367; 'recall': 0.9181286549707602; 'f1-score': 0.9235294117647059; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9405244386803924; 'recall': 0.9383746723129663; 'f1-score': 0.9394279361229028; 'support': 461}; 'weighted avg': {'precision': 0.9435008212074607; 'recall': 0.9436008676789588; 'f1-score': 0.9435318936036521; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
10,2,DNF,3,461,51,3,[153; 154],540,5.219422,0.960784,10,[X0 >= 10.260000 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X26 >= 0.226700] OR [X1 >= 19.968000 AND X7 >= 0.022788 AND X8 >= 0.149580 AND X18 < 0.020066 AND X20 >= 14.970000],{'0.0': {'precision': 0.9756944444444444; 'recall': 0.9689655172413794; 'f1-score': 0.9723183391003459; 'support': 290}; '1.0': {'precision': 0.9479768786127167; 'recall': 0.9590643274853801; 'f1-score': 0.9534883720930233; 'support': 171}; 'accuracy': 0.96529284164859; 'macro avg': {'precision': 0.9618356615285806; 'recall': 0.9640149223633797; 'f1-score': 0.9629033555966846; 'support': 461}; 'weighted avg': {'precision': 0.9654130913918947; 'recall': 0.96529284164859; 'f1-score': 0.9653336875640071; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
10,2,DNF,4,461,51,3,[153; 154],540,2.910585,0.980392,12,[X1 >= 15.656000 AND X13 >= 16.640000 AND X20 >= 14.970000 AND X23 >= 926.960000] OR [X6 >= 0.045070 AND X11 >= 0.780600 AND X16 >= 0.013212 AND X20 >= 11.234000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.099930],{'0.0': {'precision': 0.9587628865979382; 'recall': 0.9620689655172414; 'f1-score': 0.9604130808950087; 'support': 290}; '1.0': {'precision': 0.9352941176470588; 'recall': 0.9298245614035088; 'f1-score': 0.9325513196480938; 'support': 171}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9470285021224985; 'recall': 0.9459467634603751; 'f1-score': 0.9464822002715512; 'support': 461}; 'weighted avg': {'precision': 0.9500575514773301; 'recall': 0.9501084598698482; 'f1-score': 0.9500782410398624; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
