lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,3,CNF,8,285,31,2,[142; 143],222,71.835691,0.935484,7,[X20 < -0.957365 OR X26 < 0.999945] AND [X6 >= 0.029375 OR X20 >= 0.072060] AND [X2 >= 0.739470 OR X4 >= 0.418075 OR X11 >= 0.001845],{'0.0': {'precision': 0.9; 'recall': 0.8737864077669902; 'f1-score': 0.8866995073891626; 'support': 103}; '1.0': {'precision': 0.9297297297297298; 'recall': 0.945054945054945; 'f1-score': 0.9373297002724795; 'support': 182}; 'accuracy': 0.9192982456140351; 'macro avg': {'precision': 0.914864864864865; 'recall': 0.9094206764109676; 'f1-score': 0.912014603830821; 'support': 285}; 'weighted avg': {'precision': 0.9189853010905642; 'recall': 0.9192982456140351; 'f1-score': 0.9190317709146492; 'support': 285}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 11}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9295454545454545; 'recall': 0.9295454545454545; 'f1-score': 0.9295454545454546; 'support': 31}; 'weighted avg': {'precision': 0.9354838709677419; 'recall': 0.9354838709677419; 'f1-score': 0.9354838709677419; 'support': 31}}
10,3,CNF,9,285,31,2,[142; 143],222,60.674110,0.903226,6,[X12 >= 0.354740 OR X21 < -0.001400 OR X22 < -0.009200] AND [X4 < 0.995175 OR X26 < 0.999945] AND [X4 >= 0.041440],{'0.0': {'precision': 0.8942307692307693; 'recall': 0.9029126213592233; 'f1-score': 0.8985507246376813; 'support': 103}; '1.0': {'precision': 0.9447513812154696; 'recall': 0.9395604395604396; 'f1-score': 0.9421487603305785; 'support': 182}; 'accuracy': 0.9263157894736842; 'macro avg': {'precision': 0.9194910752231195; 'recall': 0.9212365304598314; 'f1-score': 0.9203497424841298; 'support': 285}; 'weighted avg': {'precision': 0.9264930547788938; 'recall': 0.9263157894736842; 'f1-score': 0.9263922772556015; 'support': 285}},{'0.0': {'precision': 0.9; 'recall': 0.8181818181818182; 'f1-score': 0.8571428571428572; 'support': 11}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9023809523809524; 'recall': 0.884090909090909; 'f1-score': 0.89198606271777; 'support': 31}; 'weighted avg': {'precision': 0.9030721966205837; 'recall': 0.9032258064516129; 'f1-score': 0.9021018320782285; 'support': 31}}
10,3,DNF,0,284,32,35,[8; 9],222,0.854361,0.812500,11,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 < 0.995175 AND X4 >= 0.041440 AND X5 >= -0.217515 AND X7 >= -0.983575] OR [(NOT X0) AND X0 AND X33 < -0.000030] OR [(NOT X0) AND X0],{'0.0': {'precision': 0.6758620689655173; 'recall': 0.9514563106796117; 'f1-score': 0.7903225806451614; 'support': 103}; '1.0': {'precision': 0.9640287769784173; 'recall': 0.7403314917127072; 'f1-score': 0.8375; 'support': 181}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8199454229719673; 'recall': 0.8458939011961595; 'f1-score': 0.8139112903225807; 'support': 284}; 'weighted avg': {'precision': 0.8595176117483866; 'recall': 0.8169014084507042; 'f1-score': 0.8203898796001817; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.9090909090909091; 'f1-score': 0.7692307692307692; 'support': 11}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.7619047619047619; 'f1-score': 0.8421052631578947; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.803921568627451; 'recall': 0.8354978354978355; 'f1-score': 0.8056680161943319; 'support': 32}; 'weighted avg': {'precision': 0.8468137254901961; 'recall': 0.8125; 'f1-score': 0.8170546558704452; 'support': 32}}
10,3,DNF,1,284,32,35,[8; 9],222,0.887618,0.781250,16,[X0 AND X2 >= 0.739470 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X12 < 0.998725] OR [(NOT X0) AND X0 AND X33 >= 0.950980] OR [(NOT X0) AND X0 AND X2 >= 0.739470 AND X3 >= 0.007075],{'0.0': {'precision': 0.6181818181818182; 'recall': 0.9902912621359223; 'f1-score': 0.7611940298507462; 'support': 103}; '1.0': {'precision': 0.9915966386554622; 'recall': 0.6519337016574586; 'f1-score': 0.7866666666666667; 'support': 181}; 'accuracy': 0.7746478873239436; 'macro avg': {'precision': 0.8048892284186402; 'recall': 0.8211124818966904; 'f1-score': 0.7739303482587065; 'support': 284}; 'weighted avg': {'precision': 0.8561680241879083; 'recall': 0.7746478873239436; 'f1-score': 0.7774283512017378; 'support': 284}},{'0.0': {'precision': 0.625; 'recall': 0.9090909090909091; 'f1-score': 0.7407407407407406; 'support': 11}; '1.0': {'precision': 0.9375; 'recall': 0.7142857142857143; 'f1-score': 0.8108108108108109; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.78125; 'recall': 0.8116883116883117; 'f1-score': 0.7757757757757757; 'support': 32}; 'weighted avg': {'precision': 0.830078125; 'recall': 0.78125; 'f1-score': 0.7867242242242243; 'support': 32}}
10,3,DNF,2,284,32,35,[8; 9],222,0.867095,0.937500,19,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X5 >= -0.795310] OR [(NOT X0) AND X0 AND X5 < -0.795310 AND X33 >= 0.950980] OR [(NOT X0) AND X2 >= 0.190280 AND X4 >= 0.418075 AND X5 < 0.825090 AND X5 >= -0.795310 AND X6 >= 0.029375 AND X9 < 0.989100 AND X9 >= -0.572990 AND X12 >= 0.354740 AND X13 >= -0.554585],{'0.0': {'precision': 0.9659090909090909; 'recall': 0.8333333333333334; 'f1-score': 0.8947368421052632; 'support': 102}; '1.0': {'precision': 0.9132653061224489; 'recall': 0.9835164835164835; 'f1-score': 0.9470899470899471; 'support': 182}; 'accuracy': 0.9295774647887324; 'macro avg': {'precision': 0.93958719851577; 'recall': 0.9084249084249084; 'f1-score': 0.9209133945976051; 'support': 284}; 'weighted avg': {'precision': 0.9321725809401865; 'recall': 0.9295774647887324; 'f1-score': 0.9282870713560113; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
10,3,DNF,3,284,32,35,[8; 9],222,0.818033,0.937500,14,[X2 < 0.998505 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 < 0.995175 AND X4 >= 0.041440 AND X5 >= 0.001010 AND X13 >= -0.554585] OR [X0 AND X16 < 0.998150 AND X16 >= 0.292070 AND X18 >= 0.467840] OR [(NOT X0) AND X0 AND X5 < -0.795310],{'0.0': {'precision': 0.6885245901639344; 'recall': 0.8235294117647058; 'f1-score': 0.7499999999999999; 'support': 102}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.7912087912087912; 'f1-score': 0.8372093023255814; 'support': 182}; 'accuracy': 0.8028169014084507; 'macro avg': {'precision': 0.7887067395264116; 'recall': 0.8073691014867486; 'f1-score': 0.7936046511627907; 'support': 284}; 'weighted avg': {'precision': 0.8169270632904898; 'recall': 0.8028169014084507; 'f1-score': 0.8058876514903373; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
10,3,DNF,4,284,32,35,[8; 9],222,0.882900,0.718750,17,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X4 >= 0.041440 AND X9 >= -0.572990 AND X11 >= -0.000270 AND X13 >= -0.554585 AND X17 >= -0.805795] OR [(NOT X0) AND X0 AND X2 < 0.998505 AND X2 >= 0.739470 AND X18 < -0.043910] OR [(NOT X0) AND X0 AND X2 >= 0.739470 AND X16 < 0.292070],{'0.0': {'precision': 0.6298701298701299; 'recall': 0.9509803921568627; 'f1-score': 0.7578125000000001; 'support': 102}; '1.0': {'precision': 0.9615384615384616; 'recall': 0.6868131868131868; 'f1-score': 0.8012820512820513; 'support': 182}; 'accuracy': 0.7816901408450704; 'macro avg': {'precision': 0.7957042957042957; 'recall': 0.8188967894850248; 'f1-score': 0.7795472756410258; 'support': 284}; 'weighted avg': {'precision': 0.8424181452350467; 'recall': 0.7816901408450704; 'f1-score': 0.7856697476525822; 'support': 284}},{'0.0': {'precision': 0.5789473684210527; 'recall': 0.9166666666666666; 'f1-score': 0.7096774193548387; 'support': 12}; '1.0': {'precision': 0.9230769230769231; 'recall': 0.6; 'f1-score': 0.7272727272727274; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7510121457489879; 'recall': 0.7583333333333333; 'f1-score': 0.718475073313783; 'support': 32}; 'weighted avg': {'precision': 0.7940283400809718; 'recall': 0.71875; 'f1-score': 0.7206744868035191; 'support': 32}}
10,3,DNF,5,284,32,35,[8; 9],222,0.917692,0.937500,11,[X0 AND X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X9 >= -0.572990] OR [(NOT X0) AND X0 AND X5 < -0.000715] OR [(NOT X0) AND X0 AND X2 < 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 102}; '1.0': {'precision': 0.914572864321608; 'recall': 1.0; 'f1-score': 0.9553805774278215; 'support': 182}; 'accuracy': 0.9401408450704225; 'macro avg': {'precision': 0.957286432160804; 'recall': 0.9166666666666667; 'f1-score': 0.9322357432593653; 'support': 284}; 'weighted avg': {'precision': 0.9452544412201854; 'recall': 0.9401408450704225; 'f1-score': 0.9387554148561135; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
10,3,DNF,6,285,31,35,[8; 9],222,0.896133,0.967742,12,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440] OR [(NOT X0) AND X0 AND X22 < -0.009200] OR [(NOT X0) AND X0 AND X2 >= 0.998505 AND X3 >= 0.746850],{'0.0': {'precision': 0.9775280898876404; 'recall': 0.8446601941747572; 'f1-score': 0.9062499999999999; 'support': 103}; '1.0': {'precision': 0.9183673469387755; 'recall': 0.989010989010989; 'f1-score': 0.9523809523809524; 'support': 182}; 'accuracy': 0.9368421052631579; 'macro avg': {'precision': 0.9479477184132079; 'recall': 0.9168355915928732; 'f1-score': 0.9293154761904762; 'support': 285}; 'weighted avg': {'precision': 0.9397482470220495; 'recall': 0.9368421052631579; 'f1-score': 0.9357090643274854; 'support': 285}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.975; 'f1-score': 0.9654403567447045; 'support': 31}; 'weighted avg': {'precision': 0.9704301075268816; 'recall': 0.967741935483871; 'f1-score': 0.9680296328262668; 'support': 31}}
10,3,DNF,7,285,31,35,[8; 9],222,0.932818,0.838710,17,[X0 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 < 0.994515 AND X9 >= -0.572990 AND X13 >= -0.554585] OR [(NOT X0) AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.418075 AND X7 >= -0.983575] OR [(NOT X0) AND X0 AND X8 < -0.704705],{'0.0': {'precision': 0.92; 'recall': 0.8932038834951457; 'f1-score': 0.9064039408866995; 'support': 103}; '1.0': {'precision': 0.9405405405405406; 'recall': 0.9560439560439561; 'f1-score': 0.9482288828337876; 'support': 182}; 'accuracy': 0.9333333333333333; 'macro avg': {'precision': 0.9302702702702703; 'recall': 0.9246239197695509; 'f1-score': 0.9273164118602435; 'support': 285}; 'weighted avg': {'precision': 0.9331171171171172; 'recall': 0.9333333333333333; 'f1-score': 0.9331132020599279; 'support': 285}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
10,3,DNF,8,285,31,35,[8; 9],222,0.811855,0.967742,14,[X0 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X13 >= -0.554585] OR [(NOT X0) AND X16 >= 0.292070 AND X32 < 0.994855 AND X32 >= 0.000200] OR [(NOT X0) AND X0 AND X2 >= 0.739470 AND X3 < 0.746850],{'0.0': {'precision': 0.9886363636363636; 'recall': 0.8446601941747572; 'f1-score': 0.9109947643979057; 'support': 103}; '1.0': {'precision': 0.9187817258883249; 'recall': 0.9945054945054945; 'f1-score': 0.9551451187335093; 'support': 182}; 'accuracy': 0.9403508771929825; 'macro avg': {'precision': 0.9537090447623442; 'recall': 0.9195828443401259; 'f1-score': 0.9330699415657076; 'support': 285}; 'weighted avg': {'precision': 0.9440274370744582; 'recall': 0.9403508771929825; 'f1-score': 0.9391890257630982; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
10,3,DNF,9,285,31,35,[8; 9],222,0.856897,0.870968,13,[X0 AND X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X13 >= -0.554585] OR [(NOT X0) AND X0 AND X33 >= 0.950980] OR [(NOT X0) AND X0 AND X3 >= 0.746850],{'0.0': {'precision': 0.9693877551020408; 'recall': 0.9223300970873787; 'f1-score': 0.9452736318407962; 'support': 103}; '1.0': {'precision': 0.9572192513368984; 'recall': 0.9835164835164835; 'f1-score': 0.970189701897019; 'support': 182}; 'accuracy': 0.9614035087719298; 'macro avg': {'precision': 0.9633035032194697; 'recall': 0.9529232903019311; 'f1-score': 0.9577316668689075; 'support': 285}; 'weighted avg': {'precision': 0.9616169912941254; 'recall': 0.9614035087719298; 'f1-score': 0.9611849467538928; 'support': 285}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.7999999999999999; 'support': 11}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8762626262626263; 'recall': 0.8386363636363636; 'f1-score': 0.8523809523809524; 'support': 31}; 'weighted avg': {'precision': 0.8725969371130662; 'recall': 0.8709677419354839; 'f1-score': 0.8675883256528417; 'support': 31}}
10,3,DNF,0,284,32,17,[16; 17],222,0.528759,0.937500,11,[X2 >= 0.190280 AND X25 < 0.802450 AND X30 >= 0.132415] OR [X0 AND X2 >= 0.739470 AND X3 < 0.007075 AND X20 >= 0.072060] OR [X2 >= 0.739470 AND X3 < 0.746850 AND X12 >= 0.015670 AND X26 < 0.528120],{'0.0': {'precision': 0.8144329896907216; 'recall': 0.7669902912621359; 'f1-score': 0.79; 'support': 103}; '1.0': {'precision': 0.8716577540106952; 'recall': 0.9005524861878453; 'f1-score': 0.8858695652173914; 'support': 181}; 'accuracy': 0.852112676056338; 'macro avg': {'precision': 0.8430453718507085; 'recall': 0.8337713887249907; 'f1-score': 0.8379347826086957; 'support': 284}; 'weighted avg': {'precision': 0.8509037021622541; 'recall': 0.852112676056338; 'f1-score': 0.8510999693815064; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9130434782608695; 'recall': 1.0; 'f1-score': 0.9545454545454545; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9565217391304348; 'recall': 0.9090909090909092; 'f1-score': 0.9272727272727272; 'support': 32}; 'weighted avg': {'precision': 0.9429347826086956; 'recall': 0.9375; 'f1-score': 0.9357954545454545; 'support': 32}}
10,3,DNF,1,284,32,17,[16; 17],222,0.561835,0.843750,15,[X0 AND X2 >= 0.998505 AND X7 >= -0.983575 AND X32 >= 0.994855 AND X33 >= 0.950980] OR [X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X11 >= -0.562930 AND X13 >= -0.554585 AND X16 >= 0.292070] OR [X0 AND X2 >= 0.739470 AND X16 < -0.054150],{'0.0': {'precision': 0.8584070796460177; 'recall': 0.941747572815534; 'f1-score': 0.8981481481481481; 'support': 103}; '1.0': {'precision': 0.9649122807017544; 'recall': 0.9116022099447514; 'f1-score': 0.9375; 'support': 181}; 'accuracy': 0.9225352112676056; 'macro avg': {'precision': 0.9116596801738861; 'recall': 0.9266748913801427; 'f1-score': 0.9178240740740741; 'support': 284}; 'weighted avg': {'precision': 0.9262853944033709; 'recall': 0.9225352112676056; 'f1-score': 0.923228025560772; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9090909090909091; 'f1-score': 0.8; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8095238095238095; 'f1-score': 0.8717948717948718; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8293650793650793; 'recall': 0.8593073593073592; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8653273809523809; 'recall': 0.84375; 'f1-score': 0.8471153846153846; 'support': 32}}
10,3,DNF,2,284,32,17,[16; 17],222,0.528797,0.875000,15,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.000715 AND X13 >= -0.554585] OR [X0 AND X2 >= 0.739470 AND X7 >= -0.983575 AND X16 >= 0.292070 AND X18 < 0.998845 AND X22 >= 0.186570] OR [(NOT X0) AND X2 < 0.190280 AND X9 >= 0.591395 AND X31 < 0.870760],{'0.0': {'precision': 0.8504672897196262; 'recall': 0.8921568627450981; 'f1-score': 0.8708133971291867; 'support': 102}; '1.0': {'precision': 0.9378531073446328; 'recall': 0.9120879120879121; 'f1-score': 0.9247910863509751; 'support': 182}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.8941601985321295; 'recall': 0.9021223874165051; 'f1-score': 0.8978022417400808; 'support': 284}; 'weighted avg': {'precision': 0.9064680601694542; 'recall': 0.9049295774647887; 'f1-score': 0.9054047331797693; 'support': 284}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
