lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,2,DNF,9,461,51,57,[8; 9],122,1.249607,0.921569,5,[X0 >= 13.095000 AND X4 >= 0.089465 AND X17 >= 0.011965] OR [X1 >= 18.635000 AND X6 >= 0.069225],{'0.0': {'precision': 0.927536231884058; 'recall': 0.8858131487889274; 'f1-score': 0.9061946902654867; 'support': 289}; '1.0': {'precision': 0.8216216216216217; 'recall': 0.8837209302325582; 'f1-score': 0.8515406162464987; 'support': 172}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.8745789267528399; 'recall': 0.8847670395107428; 'f1-score': 0.8788676532559927; 'support': 461}; 'weighted avg': {'precision': 0.8880192840204159; 'recall': 0.8850325379609545; 'f1-score': 0.8858031485490747; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
5,2,DNF,0,460,52,28,[16; 17],122,0.667420,0.865385,6,[X27 >= 0.109550] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X1 >= 18.635000 AND X7 < 0.051420 AND X15 < 0.018380],{'0.0': {'precision': 0.968503937007874; 'recall': 0.8512110726643599; 'f1-score': 0.9060773480662984; 'support': 289}; '1.0': {'precision': 0.7912621359223301; 'recall': 0.9532163742690059; 'f1-score': 0.8647214854111406; 'support': 171}; 'accuracy': 0.8891304347826087; 'macro avg': {'precision': 0.879883036465102; 'recall': 0.9022137234666829; 'f1-score': 0.8853994167387195; 'support': 460}; 'weighted avg': {'precision': 0.902616223995639; 'recall': 0.8891304347826087; 'f1-score': 0.8907037556444896; 'support': 460}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8568215892053973; 'recall': 0.871875; 'f1-score': 0.861227601982463; 'support': 52}; 'weighted avg': {'precision': 0.8739476415638335; 'recall': 0.8653846153846154; 'f1-score': 0.8667702865186663; 'support': 52}}
5,2,DNF,1,460,52,28,[16; 17],122,0.659245,0.884615,6,[X0 >= 13.095000 AND X3 >= 529.800000 AND X4 >= 0.089465 AND X6 >= 0.089420] OR [X1 >= 18.635000 AND X7 >= 0.026805],{'0.0': {'precision': 0.9801587301587301; 'recall': 0.8576388888888888; 'f1-score': 0.9148148148148147; 'support': 288}; '1.0': {'precision': 0.8028846153846154; 'recall': 0.9709302325581395; 'f1-score': 0.8789473684210527; 'support': 172}; 'accuracy': 0.9; 'macro avg': {'precision': 0.8915216727716728; 'recall': 0.9142845607235142; 'f1-score': 0.8968810916179337; 'support': 460}; 'weighted avg': {'precision': 0.9138736263736265; 'recall': 0.9; 'f1-score': 0.9014035087719298; 'support': 460}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9090909090909091; 'f1-score': 0.9090909090909091; 'support': 33}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8755980861244019; 'recall': 0.8755980861244019; 'f1-score': 0.8755980861244019; 'support': 52}; 'weighted avg': {'precision': 0.8846153846153846; 'recall': 0.8846153846153846; 'f1-score': 0.8846153846153846; 'support': 52}}
5,2,DNF,2,461,51,28,[16; 17],122,0.663579,0.823529,7,[X0 >= 13.095000 AND X1 >= 18.635000 AND X10 >= 0.193650 AND X17 < 0.009203] OR [X0 >= 13.095000 AND X1 >= 18.635000 AND X7 >= 0.026805],{'0.0': {'precision': 0.8646864686468647; 'recall': 0.9065743944636678; 'f1-score': 0.8851351351351351; 'support': 289}; '1.0': {'precision': 0.8291139240506329; 'recall': 0.7616279069767442; 'f1-score': 0.793939393939394; 'support': 172}; 'accuracy': 0.8524945770065075; 'macro avg': {'precision': 0.8469001963487488; 'recall': 0.8341011507202061; 'f1-score': 0.8395372645372645; 'support': 461}; 'weighted avg': {'precision': 0.8514142828105267; 'recall': 0.8524945770065075; 'f1-score': 0.851109826055596; 'support': 461}},{'0.0': {'precision': 0.8484848484848485; 'recall': 0.875; 'f1-score': 0.8615384615384615; 'support': 32}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8131313131313131; 'recall': 0.805921052631579; 'f1-score': 0.8091476091476091; 'support': 51}; 'weighted avg': {'precision': 0.8221429986135869; 'recall': 0.8235294117647058; 'f1-score': 0.8225021401491989; 'support': 51}}
5,2,DNF,3,461,51,28,[16; 17],122,0.673391,0.921569,4,[X3 >= 696.250000] OR [X4 >= 0.089465 AND X5 >= 0.102150 AND X21 >= 23.350000],{'0.0': {'precision': 0.9602888086642599; 'recall': 0.9204152249134948; 'f1-score': 0.939929328621908; 'support': 289}; '1.0': {'precision': 0.875; 'recall': 0.936046511627907; 'f1-score': 0.9044943820224719; 'support': 172}; 'accuracy': 0.9262472885032538; 'macro avg': {'precision': 0.9176444043321299; 'recall': 0.9282308682707009; 'f1-score': 0.92221185532219; 'support': 461}; 'weighted avg': {'precision': 0.928467387644189; 'recall': 0.9262472885032538; 'f1-score': 0.9267084808668038; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.875; 'f1-score': 0.9333333333333333; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9375; 'f1-score': 0.919047619047619; 'support': 51}; 'weighted avg': {'precision': 0.9352088661551577; 'recall': 0.9215686274509803; 'f1-score': 0.922689075630252; 'support': 51}}
5,2,DNF,4,461,51,28,[16; 17],122,0.666857,0.862745,8,[X4 >= 0.089465 AND X7 >= 0.026805 AND X10 >= 0.193650 AND X16 >= 0.021110] OR [X0 < 13.095000 AND X1 >= 18.635000 AND X5 >= 0.102150 AND X27 >= 0.109550],{'0.0': {'precision': 0.8945454545454545; 'recall': 0.8512110726643599; 'f1-score': 0.8723404255319149; 'support': 289}; '1.0': {'precision': 0.7688172043010753; 'recall': 0.8313953488372093; 'f1-score': 0.7988826815642458; 'support': 172}; 'accuracy': 0.8438177874186551; 'macro avg': {'precision': 0.8316813294232649; 'recall': 0.8413032107507846; 'f1-score': 0.8356115535480804; 'support': 461}; 'weighted avg': {'precision': 0.8476359989228228; 'recall': 0.8438177874186551; 'f1-score': 0.8449331978476652; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,2,DNF,5,461,51,28,[16; 17],122,0.679480,0.941176,6,[X1 >= 18.635000 AND X2 >= 85.250000] OR [X2 >= 85.250000 AND X4 >= 0.089465 AND X6 >= 0.089420 AND X10 >= 0.193650],{'0.0': {'precision': 0.951310861423221; 'recall': 0.8788927335640139; 'f1-score': 0.9136690647482015; 'support': 289}; '1.0': {'precision': 0.8195876288659794; 'recall': 0.9244186046511628; 'f1-score': 0.8688524590163934; 'support': 172}; 'accuracy': 0.89587852494577; 'macro avg': {'precision': 0.8854492451446001; 'recall': 0.9016556691075883; 'f1-score': 0.8912607618822974; 'support': 461}; 'weighted avg': {'precision': 0.9021646661957903; 'recall': 0.89587852494577; 'f1-score': 0.8969479016552059; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,2,DNF,6,461,51,28,[16; 17],122,0.656210,0.843137,5,[X0 >= 13.095000 AND X5 >= 0.102150] OR [X4 >= 0.089465 AND X6 >= 0.119200 AND X26 >= 0.216400],{'0.0': {'precision': 0.9078014184397163; 'recall': 0.8858131487889274; 'f1-score': 0.8966725043782837; 'support': 289}; '1.0': {'precision': 0.8156424581005587; 'recall': 0.8488372093023255; 'f1-score': 0.8319088319088319; 'support': 172}; 'accuracy': 0.8720173535791758; 'macro avg': {'precision': 0.8617219382701375; 'recall': 0.8673251790456264; 'f1-score': 0.8642906681435578; 'support': 461}; 'weighted avg': {'precision': 0.8734167304172973; 'recall': 0.8720173535791758; 'f1-score': 0.8725090517432605; 'support': 461}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.96875; 'f1-score': 0.8857142857142857; 'support': 32}; '1.0': {'precision': 0.9230769230769231; 'recall': 0.631578947368421; 'f1-score': 0.7499999999999999; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8694331983805668; 'recall': 0.8001644736842105; 'f1-score': 0.8178571428571428; 'support': 51}; 'weighted avg': {'precision': 0.8557593077716916; 'recall': 0.8431372549019608; 'f1-score': 0.8351540616246499; 'support': 51}}
5,2,DNF,7,461,51,28,[16; 17],122,0.656209,0.803922,4,[X1 >= 18.635000 AND X6 >= 0.069225 AND X20 >= 14.905000] OR [X26 >= 0.216400],{'0.0': {'precision': 0.9733333333333334; 'recall': 0.7577854671280276; 'f1-score': 0.8521400778210115; 'support': 289}; '1.0': {'precision': 0.7033898305084746; 'recall': 0.9651162790697675; 'f1-score': 0.8137254901960784; 'support': 172}; 'accuracy': 0.8351409978308026; 'macro avg': {'precision': 0.838361581920904; 'recall': 0.8614508730988976; 'f1-score': 0.832932784008545; 'support': 461}; 'weighted avg': {'precision': 0.8726168854247093; 'recall': 0.8351409978308026; 'f1-score': 0.8378075201822078; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.6875; 'f1-score': 0.8148148148148148; 'support': 32}; '1.0': {'precision': 0.6551724137931034; 'recall': 1.0; 'f1-score': 0.7916666666666666; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8275862068965517; 'recall': 0.84375; 'f1-score': 0.8032407407407407; 'support': 51}; 'weighted avg': {'precision': 0.8715348208248818; 'recall': 0.803921568627451; 'f1-score': 0.8061909949164852; 'support': 51}}
5,2,DNF,8,461,51,28,[16; 17],122,0.664217,0.980392,3,[X5 >= 0.155250 AND X26 >= 0.216400] OR [X13 >= 31.285000],{'0.0': {'precision': 0.9272727272727272; 'recall': 0.8823529411764706; 'f1-score': 0.9042553191489361; 'support': 289}; '1.0': {'precision': 0.8172043010752689; 'recall': 0.8837209302325582; 'f1-score': 0.8491620111731845; 'support': 172}; 'accuracy': 0.8828633405639913; 'macro avg': {'precision': 0.8722385141739981; 'recall': 0.8830369357045144; 'f1-score': 0.8767086651610603; 'support': 461}; 'weighted avg': {'precision': 0.8862059825743264; 'recall': 0.8828633405639913; 'f1-score': 0.8836998983857489; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
5,2,DNF,9,461,51,28,[16; 17],122,0.654099,0.823529,7,[X0 >= 13.095000 AND X1 >= 18.635000 AND X3 >= 529.800000] OR [X0 < 13.095000 AND X0 >= 13.095000 AND X7 >= 0.051420 AND X24 >= 0.136150],{'0.0': {'precision': 0.8562091503267973; 'recall': 0.9065743944636678; 'f1-score': 0.880672268907563; 'support': 289}; '1.0': {'precision': 0.8258064516129032; 'recall': 0.7441860465116279; 'f1-score': 0.7828746177370032; 'support': 172}; 'accuracy': 0.8459869848156182; 'macro avg': {'precision': 0.8410078009698503; 'recall': 0.8253802204876479; 'f1-score': 0.8317734433222831; 'support': 461}; 'weighted avg': {'precision': 0.844865844082134; 'recall': 0.8459869848156182; 'f1-score': 0.8441837743276579; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
5,2,DNF,0,460,52,14,[32; 33],122,0.388205,0.923077,6,[X6 >= 0.069225 AND X15 >= 0.008401 AND X27 >= 0.109550] OR [X7 >= 0.026805 AND X13 >= 31.285000 AND X21 >= 23.350000],{'0.0': {'precision': 0.9810606060606061; 'recall': 0.8961937716262975; 'f1-score': 0.9367088607594936; 'support': 289}; '1.0': {'precision': 0.8469387755102041; 'recall': 0.9707602339181286; 'f1-score': 0.9046321525885558; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9139996907854051; 'recall': 0.933477002772213; 'f1-score': 0.9206705066740246; 'support': 460}; 'weighted avg': {'precision': 0.9312022733994784; 'recall': 0.9239130434782609; 'f1-score': 0.9247846931568189; 'support': 460}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9151515151515152; 'recall': 0.928125; 'f1-score': 0.9201228878648233; 'support': 52}; 'weighted avg': {'precision': 0.927039627039627; 'recall': 0.9230769230769231; 'f1-score': 0.9236677301193429; 'support': 52}}
5,2,DNF,1,460,52,14,[32; 33],122,0.376081,0.884615,4,[X22 >= 105.950000] OR [X0 >= 13.095000 AND X6 >= 0.119200 AND X7 >= 0.026805],{'0.0': {'precision': 0.9598540145985401; 'recall': 0.9131944444444444; 'f1-score': 0.9359430604982206; 'support': 288}; '1.0': {'precision': 0.8655913978494624; 'recall': 0.936046511627907; 'f1-score': 0.8994413407821229; 'support': 172}; 'accuracy': 0.9217391304347826; 'macro avg': {'precision': 0.9127227062240013; 'recall': 0.9246204780361758; 'f1-score': 0.9176922006401718; 'support': 460}; 'weighted avg': {'precision': 0.9246079926836677; 'recall': 0.9217391304347826; 'f1-score': 0.9222945913869842; 'support': 460}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.8787878787878788; 'f1-score': 0.90625; 'support': 33}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8725038402457757; 'recall': 0.886762360446571; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8894600023632281; 'recall': 0.8846153846153846; 'f1-score': 0.8856971153846155; 'support': 52}}
5,2,DNF,2,461,51,14,[32; 33],122,0.373040,0.941176,6,[X1 >= 18.635000 AND X20 >= 16.795000 AND X22 >= 105.950000] OR [X4 >= 0.089465 AND X6 >= 0.089420 AND X22 >= 101.650000],{'0.0': {'precision': 0.959866220735786; 'recall': 0.9930795847750865; 'f1-score': 0.9761904761904763; 'support': 289}; '1.0': {'precision': 0.9876543209876543; 'recall': 0.9302325581395349; 'f1-score': 0.9580838323353293; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9737602708617201; 'recall': 0.9616560714573107; 'f1-score': 0.9671371542629028; 'support': 461}; 'weighted avg': {'precision': 0.9702340151898453; 'recall': 0.9696312364425163; 'f1-score': 0.9694348520189248; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,2,DNF,3,461,51,14,[32; 33],122,0.374500,0.960784,5,[X0 >= 13.095000 AND X7 >= 0.051420] OR [X0 >= 15.045000 AND X25 >= 0.179250 AND X27 >= 0.109550],{'0.0': {'precision': 0.9256756756756757; 'recall': 0.9480968858131488; 'f1-score': 0.9367521367521366; 'support': 289}; '1.0': {'precision': 0.9090909090909091; 'recall': 0.872093023255814; 'f1-score': 0.8902077151335313; 'support': 172}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9173832923832923; 'recall': 0.9100949545344814; 'f1-score': 0.9134799259428339; 'support': 461}; 'weighted avg': {'precision': 0.9194878668848299; 'recall': 0.9197396963123644; 'f1-score': 0.9193863221786006; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
5,2,DNF,4,461,51,14,[32; 33],122,0.370231,0.882353,8,[X5 < 0.155250 AND X23 >= 884.550000] OR [X1 >= 18.635000 AND X2 >= 85.250000 AND X4 >= 0.089465 AND X6 >= 0.089420 AND X7 >= 0.051420 AND X26 >= 0.216400],{'0.0': {'precision': 0.9161290322580645; 'recall': 0.9826989619377162; 'f1-score': 0.9482470784641068; 'support': 289}; '1.0': {'precision': 0.9668874172185431; 'recall': 0.8488372093023255; 'f1-score': 0.9040247678018576; 'support': 172}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9415082247383038; 'recall': 0.9157680856200209; 'f1-score': 0.9261359231329822; 'support': 461}; 'weighted avg': {'precision': 0.93506708478128; 'recall': 0.9327548806941431; 'f1-score': 0.9317476480217927; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
5,2,DNF,5,461,51,14,[32; 33],122,0.371043,0.921569,3,[X4 >= 0.089465 AND X25 >= 0.281050] OR [X23 >= 884.550000],{'0.0': {'precision': 0.9774436090225563; 'recall': 0.8996539792387543; 'f1-score': 0.9369369369369369; 'support': 289}; '1.0': {'precision': 0.8512820512820513; 'recall': 0.9651162790697675; 'f1-score': 0.9046321525885559; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9143628301523038; 'recall': 0.9323851291542609; 'f1-score': 0.9207845447627464; 'support': 461}; 'weighted avg': {'precision': 0.9303724855271834; 'recall': 0.9240780911062907; 'f1-score': 0.9248839588286472; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
