lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
10,1,CNF,2,284,32,4,[71; 71],564,1.084099,0.750000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5588235294117647; 'f1-score': 0.7125000000000001; 'support': 102}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9945054945054945; 'f1-score': 0.8872549019607844; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8918217882209338; 'recall': 0.7766645119586296; 'f1-score': 0.7998774509803923; 'support': 284}; 'weighted avg': {'precision': 0.8662057790748151; 'recall': 0.8380281690140845; 'f1-score': 0.8244908174537422; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
10,1,CNF,3,284,32,4,[71; 71],564,1.052187,0.812500,3,[X10 < 0.000000 OR X20 >= 0.162450 OR X25 >= 0.233870],{'0.0': {'precision': 0.7321428571428571; 'recall': 0.40594059405940597; 'f1-score': 0.5222929936305732; 'support': 101}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.9180327868852459; 'f1-score': 0.8175182481751824; 'support': 183}; 'accuracy': 0.7359154929577465; 'macro avg': {'precision': 0.7344924812030075; 'recall': 0.661986690472326; 'f1-score': 0.6699056209028778; 'support': 284}; 'weighted avg': {'precision': 0.7351708937837552; 'recall': 0.7359154929577465; 'f1-score': 0.7125261682138954; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
10,1,CNF,4,284,32,4,[71; 71],564,0.944609,0.843750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9814814814814815; 'recall': 0.5247524752475248; 'f1-score': 0.6838709677419357; 'support': 101}; '1.0': {'precision': 0.7913043478260869; 'recall': 0.994535519125683; 'f1-score': 0.8813559322033898; 'support': 183}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8863929146537842; 'recall': 0.7596439971866039; 'f1-score': 0.7826134499726627; 'support': 284}; 'weighted avg': {'precision': 0.858937765076773; 'recall': 0.8274647887323944; 'f1-score': 0.8111236032928023; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
10,1,CNF,5,284,32,4,[71; 71],564,0.991485,0.750000,3,[X10 < 0.000000 OR X14 >= 0.251920 OR X15 >= 0.402680],{'0.0': {'precision': 0.9433962264150944; 'recall': 0.49504950495049505; 'f1-score': 0.6493506493506493; 'support': 101}; '1.0': {'precision': 0.7792207792207793; 'recall': 0.9836065573770492; 'f1-score': 0.8695652173913043; 'support': 183}; 'accuracy': 0.8098591549295775; 'macro avg': {'precision': 0.8613085028179368; 'recall': 0.7393280311637721; 'f1-score': 0.7594579333709768; 'support': 284}; 'weighted avg': {'precision': 0.8376071178356589; 'recall': 0.8098591549295775; 'f1-score': 0.7912494731233249; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
10,1,CNF,6,285,31,4,[71; 72],564,1.287170,0.645161,1,[X26 < 1.000000],{'0.0': {'precision': 0.8857142857142857; 'recall': 0.6078431372549019; 'f1-score': 0.7209302325581395; 'support': 102}; '1.0': {'precision': 0.813953488372093; 'recall': 0.9562841530054644; 'f1-score': 0.879396984924623; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8498338870431894; 'recall': 0.7820636451301832; 'f1-score': 0.8001636087413813; 'support': 285}; 'weighted avg': {'precision': 0.8396363000524568; 'recall': 0.8315789473684211; 'f1-score': 0.8226825682881974; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.45454545454545453; 'f1-score': 0.47619047619047616; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.75; 'f1-score': 0.7317073170731706; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.6071428571428572; 'recall': 0.6022727272727273; 'f1-score': 0.6039488966318234; 'support': 31}; 'weighted avg': {'precision': 0.6382488479262672; 'recall': 0.6451612903225806; 'f1-score': 0.6410400509535049; 'support': 31}}
10,1,CNF,7,285,31,4,[71; 72],564,0.732176,0.741935,1,[X6 >= 0.348160],{'0.0': {'precision': 0.7093023255813954; 'recall': 0.5980392156862745; 'f1-score': 0.648936170212766; 'support': 102}; '1.0': {'precision': 0.7939698492462312; 'recall': 0.8633879781420765; 'f1-score': 0.8272251308900522; 'support': 183}; 'accuracy': 0.7684210526315789; 'macro avg': {'precision': 0.7516360874138133; 'recall': 0.7307135969141755; 'f1-score': 0.738080650551409; 'support': 285}; 'weighted avg': {'precision': 0.763667788145132; 'recall': 0.7684210526315789; 'f1-score': 0.7634164502266023; 'support': 285}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.85; 'f1-score': 0.8095238095238095; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7196969696969697; 'recall': 0.6977272727272728; 'f1-score': 0.7047619047619047; 'support': 31}; 'weighted avg': {'precision': 0.7350928641251221; 'recall': 0.7419354838709677; 'f1-score': 0.7351766513056835; 'support': 31}}
10,1,CNF,8,285,31,4,[71; 72],564,1.008818,0.806452,3,[X13 >= 0.525170 OR X20 >= 0.162450 OR X21 < -0.346910],{'0.0': {'precision': 0.8928571428571429; 'recall': 0.49019607843137253; 'f1-score': 0.6329113924050633; 'support': 102}; '1.0': {'precision': 0.7729257641921398; 'recall': 0.9672131147540983; 'f1-score': 0.8592233009708738; 'support': 183}; 'accuracy': 0.7964912280701755; 'macro avg': {'precision': 0.8328914535246413; 'recall': 0.7287045965927355; 'f1-score': 0.7460673466879686; 'support': 285}; 'weighted avg': {'precision': 0.815848573398562; 'recall': 0.7964912280701755; 'f1-score': 0.7782274600104785; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
10,1,CNF,9,285,31,4,[71; 72],564,0.969302,0.645161,4,[X2 >= 0.924360 OR X24 >= 0.849260 OR X25 < 0.000000 OR X26 < -0.191490],{'0.0': {'precision': 0.6363636363636364; 'recall': 0.4117647058823529; 'f1-score': 0.5; 'support': 102}; '1.0': {'precision': 0.726027397260274; 'recall': 0.8688524590163934; 'f1-score': 0.7910447761194029; 'support': 183}; 'accuracy': 0.7052631578947368; 'macro avg': {'precision': 0.6811955168119552; 'recall': 0.6403085824493732; 'f1-score': 0.6455223880597014; 'support': 285}; 'weighted avg': {'precision': 0.6939372091498984; 'recall': 0.7052631578947368; 'f1-score': 0.6868813825608798; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.2727272727272727; 'f1-score': 0.3529411764705882; 'support': 11}; '1.0': {'precision': 0.68; 'recall': 0.85; 'f1-score': 0.7555555555555556; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.5900000000000001; 'recall': 0.5613636363636363; 'f1-score': 0.5542483660130719; 'support': 31}; 'weighted avg': {'precision': 0.6161290322580646; 'recall': 0.6451612903225806; 'f1-score': 0.6126923887834704; 'support': 31}}
10,1,CNF,0,284,32,2,[142; 142],564,6.570255,0.750000,2,[X6 >= 0.348160 OR X10 < 0.000000],{'0.0': {'precision': 0.8983050847457628; 'recall': 0.5196078431372549; 'f1-score': 0.6583850931677019; 'support': 102}; '1.0': {'precision': 0.7822222222222223; 'recall': 0.967032967032967; 'f1-score': 0.8648648648648648; 'support': 182}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8402636534839925; 'recall': 0.743320405085111; 'f1-score': 0.7616249790162833; 'support': 284}; 'weighted avg': {'precision': 0.8239139545370149; 'recall': 0.8063380281690141; 'f1-score': 0.7907066370017992; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.9523809523809523; 'f1-score': 0.8333333333333334; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7703703703703704; 'recall': 0.6580086580086579; 'f1-score': 0.6666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.7611111111111111; 'recall': 0.75; 'f1-score': 0.71875; 'support': 32}}
10,1,CNF,1,284,32,2,[142; 142],564,4.285635,0.718750,3,[X5 >= 0.090910 OR X32 >= 0.409560 OR X33 < -0.598670],{'0.0': {'precision': 0.782608695652174; 'recall': 0.5294117647058824; 'f1-score': 0.631578947368421; 'support': 102}; '1.0': {'precision': 0.7767441860465116; 'recall': 0.9175824175824175; 'f1-score': 0.8413098236775818; 'support': 182}; 'accuracy': 0.778169014084507; 'macro avg': {'precision': 0.7796764408493428; 'recall': 0.72349709114415; 'f1-score': 0.7364443855230014; 'support': 284}; 'weighted avg': {'precision': 0.7788504535809396; 'recall': 0.778169014084507; 'f1-score': 0.7659839455665453; 'support': 284}},{'0.0': {'precision': 0.75; 'recall': 0.2727272727272727; 'f1-score': 0.39999999999999997; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.9523809523809523; 'f1-score': 0.8163265306122449; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7321428571428572; 'recall': 0.6125541125541125; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.7265625; 'recall': 0.71875; 'f1-score': 0.6732142857142857; 'support': 32}}
10,1,CNF,2,284,32,2,[142; 142],564,3.127844,0.750000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5588235294117647; 'f1-score': 0.7125000000000001; 'support': 102}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9945054945054945; 'f1-score': 0.8872549019607844; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8918217882209338; 'recall': 0.7766645119586296; 'f1-score': 0.7998774509803923; 'support': 284}; 'weighted avg': {'precision': 0.8662057790748151; 'recall': 0.8380281690140845; 'f1-score': 0.8244908174537422; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7241379310344828; 'recall': 1.0; 'f1-score': 0.8400000000000001; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8620689655172413; 'recall': 0.6363636363636364; 'f1-score': 0.6342857142857143; 'support': 32}; 'weighted avg': {'precision': 0.8189655172413793; 'recall': 0.75; 'f1-score': 0.6985714285714286; 'support': 32}}
10,1,CNF,3,284,32,2,[142; 142],564,3.149526,0.875000,1,[X26 < 1.000000],{'0.0': {'precision': 0.8194444444444444; 'recall': 0.5841584158415841; 'f1-score': 0.6820809248554913; 'support': 101}; '1.0': {'precision': 0.8018867924528302; 'recall': 0.9289617486338798; 'f1-score': 0.8607594936708861; 'support': 183}; 'accuracy': 0.8063380281690141; 'macro avg': {'precision': 0.8106656184486374; 'recall': 0.756560082237732; 'f1-score': 0.7714202092631888; 'support': 284}; 'weighted avg': {'precision': 0.8081308869991437; 'recall': 0.8063380281690141; 'f1-score': 0.7972153547611859; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6666666666666666; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8333333333333333; 'f1-score': 0.8545454545454545; 'support': 32}; 'weighted avg': {'precision': 0.8958333333333334; 'recall': 0.875; 'f1-score': 0.8681818181818182; 'support': 32}}
10,1,CNF,4,284,32,2,[142; 142],564,5.759136,0.843750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9814814814814815; 'recall': 0.5247524752475248; 'f1-score': 0.6838709677419357; 'support': 101}; '1.0': {'precision': 0.7913043478260869; 'recall': 0.994535519125683; 'f1-score': 0.8813559322033898; 'support': 183}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8863929146537842; 'recall': 0.7596439971866039; 'f1-score': 0.7826134499726627; 'support': 284}; 'weighted avg': {'precision': 0.858937765076773; 'recall': 0.8274647887323944; 'f1-score': 0.8111236032928023; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
10,1,CNF,5,284,32,2,[142; 142],564,5.055862,0.718750,1,[X4 >= 0.067040],{'0.0': {'precision': 1.0; 'recall': 0.5544554455445545; 'f1-score': 0.713375796178344; 'support': 101}; '1.0': {'precision': 0.8026315789473685; 'recall': 1.0; 'f1-score': 0.8905109489051095; 'support': 183}; 'accuracy': 0.8415492957746479; 'macro avg': {'precision': 0.9013157894736843; 'recall': 0.7772277227722773; 'f1-score': 0.8019433725417268; 'support': 284}; 'weighted avg': {'precision': 0.8728224610822832; 'recall': 0.8415492957746479; 'f1-score': 0.8275157009283373; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.3333333333333333; 'f1-score': 0.47058823529411764; 'support': 12}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.95; 'f1-score': 0.8085106382978724; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7518518518518519; 'recall': 0.6416666666666666; 'f1-score': 0.6395494367959951; 'support': 32}; 'weighted avg': {'precision': 0.7398148148148149; 'recall': 0.71875; 'f1-score': 0.6817897371714643; 'support': 32}}
10,1,CNF,6,285,31,2,[142; 143],564,4.997463,0.935484,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9807692307692307; 'recall': 0.5; 'f1-score': 0.6623376623376622; 'support': 102}; '1.0': {'precision': 0.7811158798283262; 'recall': 0.994535519125683; 'f1-score': 0.875; 'support': 183}; 'accuracy': 0.8175438596491228; 'macro avg': {'precision': 0.8809425552987784; 'recall': 0.7472677595628415; 'f1-score': 0.7686688311688311; 'support': 285}; 'weighted avg': {'precision': 0.8525707633229658; 'recall': 0.8175438596491228; 'f1-score': 0.7988892686261106; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
10,1,CNF,7,285,31,2,[142; 143],564,4.625760,0.870968,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9814814814814815; 'recall': 0.5196078431372549; 'f1-score': 0.6794871794871795; 'support': 102}; '1.0': {'precision': 0.7878787878787878; 'recall': 0.994535519125683; 'f1-score': 0.8792270531400966; 'support': 183}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8846801346801347; 'recall': 0.757071681131469; 'f1-score': 0.7793571163136381; 'support': 285}; 'weighted avg': {'precision': 0.8571681729576467; 'recall': 0.8245614035087719; 'f1-score': 0.8077412036222106; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
10,1,CNF,8,285,31,2,[142; 143],564,7.987201,0.741935,3,[X20 >= 0.162450 OR X21 < 0.000000 OR X26 < -0.191490],{'0.0': {'precision': 0.9615384615384616; 'recall': 0.49019607843137253; 'f1-score': 0.6493506493506493; 'support': 102}; '1.0': {'precision': 0.776824034334764; 'recall': 0.9890710382513661; 'f1-score': 0.8701923076923078; 'support': 183}; 'accuracy': 0.8105263157894737; 'macro avg': {'precision': 0.8691812479366128; 'recall': 0.7396335583413693; 'f1-score': 0.7597714785214786; 'support': 285}; 'weighted avg': {'precision': 0.8429323556497714; 'recall': 0.8105263157894737; 'f1-score': 0.7911542404963458; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.7653846153846153; 'recall': 0.6568181818181817; 'f1-score': 0.6630434782608696; 'support': 31}; 'weighted avg': {'precision': 0.7553349875930522; 'recall': 0.7419354838709677; 'f1-score': 0.7103786816269285; 'support': 31}}
10,1,CNF,9,285,31,2,[142; 143],564,5.990110,0.838710,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9818181818181818; 'recall': 0.5294117647058824; 'f1-score': 0.6878980891719745; 'support': 102}; '1.0': {'precision': 0.7913043478260869; 'recall': 0.994535519125683; 'f1-score': 0.8813559322033898; 'support': 183}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8865612648221344; 'recall': 0.7619736419157828; 'f1-score': 0.7846270106876821; 'support': 285}; 'weighted avg': {'precision': 0.8594882463074682; 'recall': 0.8280701754385965; 'f1-score': 0.8121183883816201; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
